st_id,st_name_ru,st_name_en,st_distrib,st_distrib_idx,st_date_start,st_date_real,st_prev_start,st_prev_end,st_prev_adm,st_prev_box,st_thursday_box,st_thursday_adm,st_thursday_copy,st_1wd_box,st_1wd_adm,st_1wd_copy,st_2wd_box,st_2wd_adm,st_total_box,st_total_adm,st_total_copy,st_genre,st_genre_idx,st_country,st_country_idx,st_rel_id,st_thu_ratio,st_2wd_change,st_1wd_avg,st_total_avg
29194390,ПЕТЕРБУРГ. ТОЛЬКО ПО ЛЮБВИ,,"<a href=""/distributor/show/id/PVZGL"" target=""_blank"">PVZGL</a>",",168,",2016-09-22,2016-09-22,ПН - СР,СР,5772,"1,9 млн",,0,0,"3,8 млн",12 тыс,122,"2,8 млн","9,6 тыс",16 млн,61 тыс,122,"комедия, драма, мелодрама",",4,10,16,",RUONLY,",6,",22507,&nbsp;,25.83,31 тыс,134 тыс
29194518,ДИЗЛАЙК,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-09-22,2016-09-22,&nbsp;,946684800,0,&nbsp;,"1,0 млн",0,0,"6,6 млн",27 тыс,375,"1,5 млн","7,0 тыс",10 млн,46 тыс,375,"комедия, ужасы",",4,13,",RUONLY,",6,",23369,0.16,77.49,17 тыс,28 тыс
29194146,ЖЕНИХ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-09-15,2016-09-15,&nbsp;,946684800,0,&nbsp;,,0,0,194 млн,777 тыс,1287,101 млн,416 тыс,482 млн,"2,1 млн",1287,комедия,",4,",RUONLY,",6,",20832,&nbsp;,47.99,151 тыс,375 тыс
29194529,МУЛЬТ В КИНО. ВЫПУСК № 36,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-09-15,2016-09-17,&nbsp;,946684800,0,&nbsp;,,0,0,"2,0 млн",17 тыс,341,"1,3 млн",11 тыс,"3,4 млн",29 тыс,341,анимация,",7,",RUONLY,",6,",23479,&nbsp;,35.8,"5,9 тыс","9,8 тыс"
29194446,МОНАХ И БЕС,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-09-08,2016-09-08,&nbsp;,946684800,0,&nbsp;,,0,0,"2,0 млн","7,4 тыс",204,843 тыс,"3,7 тыс","4,5 млн",19 тыс,204,комедия,",4,",RUONLY,",6,",22828,&nbsp;,58.67,10 тыс,22 тыс
29194477,КИНОТАВР. SHORTS,,UTP,",143,",2016-09-08,2016-09-08,&nbsp;,946684800,0,&nbsp;,,0,0,227 тыс,"1,1 тыс",19,78 тыс,335 ,790 тыс,"3,3 тыс",19,короткометражный,",25,",RUONLY,",6,",22997,&nbsp;,65.59,12 тыс,42 тыс
29194486,ГОНКИ ПО-ИТАЛЬЯНСКИ / Rosso Mille Miglia,Rosso Mille Miglia,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-09-08,2016-09-08,&nbsp;,946684800,0,&nbsp;,,0,0,108 тыс,325 ,26,"7,6 тыс",62 ,157 тыс,552 ,26,"комедия, приключения, мелодрама",",4,6,16,","RUONLY, IT",",6,12,",23079,&nbsp;,92.92,"4,2 тыс","6,0 тыс"
29194548,ПРОКОФЬЕВ: ВО ВРЕМЯ ПУТИ,,RFLF,",182,",2016-09-08,2016-09-08,&nbsp;,946684800,0,&nbsp;,,0,0,270 тыс,"1,0 тыс",20,&nbsp;,&nbsp;,270 тыс,"1,0 тыс",20,документальный,",1,",RUONLY,",6,",23601,&nbsp;,&nbsp;,14 тыс,14 тыс
29194275,ВСЕ О МУЖЧИНАХ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-09-01,2016-09-01,&nbsp;,946684800,0,&nbsp;,,0,0,41 млн,154 тыс,907,12 млн,48 тыс,73 млн,297 тыс,907,комедия,",4,",RUONLY,",6,",21663,&nbsp;,70.54,45 тыс,80 тыс
29194484,ТЭЛИ И ТОЛИ,,"<a href=""/distributor/show/id/LUX"" target=""_blank"">LUX</a>",",14,",2016-09-01,2016-09-01,&nbsp;,946684800,0,&nbsp;,,0,0,512 тыс,"1,9 тыс",90,235 тыс,936 ,"1,2 млн","5,0 тыс",90,"комедия, мелодрама",",4,16,",RUONLY,",6,",23076,&nbsp;,54.04,"5,7 тыс",14 тыс
29194556,МУЛЬТ В КИНО. ДЕНЬ РОЖДЕНИЯ ЛУНТИКА,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-09-01,2016-09-03,&nbsp;,946684800,0,&nbsp;,,0,0,271 тыс,"2,3 тыс",25,68 тыс,691 ,340 тыс,"3,0 тыс",47,анимация,",7,",RUONLY,",6,",23739,&nbsp;,75.03,11 тыс,"7,2 тыс"
29194560,КОСТЯ,,SMKT,",155,",2016-09-01,2016-09-01,&nbsp;,946684800,0,&nbsp;,,0,0,415 тыс,"2,5 тыс",4,154 тыс,905 ,741 тыс,"4,5 тыс",4,мелодрама,",16,",RUONLY,",6,",23793,&nbsp;,62.94,104 тыс,185 тыс
29194105,НОЧНЫЕ СТРАЖИ,,"<a href=""/distributor/show/id/VLG"" target=""_blank"">VLG</a>",",26,",2016-08-25,2016-08-25,&nbsp;,946684800,0,&nbsp;,"5,2 млн",0,0,19 млн,83 тыс,1003,"4,0 млн",20 тыс,33 млн,149 тыс,1003,"боевик, фэнтези",",21,22,",RUONLY,",6,",20670,0.27,79.33,19 тыс,33 тыс
29194371,СПАРТА,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-08-25,2016-08-25,&nbsp;,946684800,0,&nbsp;,"6,5 млн",0,0,24 млн,101 тыс,920,"4,5 млн",21 тыс,42 млн,200 тыс,920,"драма, спорт",",10,24,",RUONLY,",6,",22365,0.28,80.74,26 тыс,46 тыс
29194415,МУЛЬТ В КИНО. ВЫПУСК № 35,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-08-18,2016-08-20,&nbsp;,946684800,0,&nbsp;,,0,0,"1,1 млн","9,5 тыс",340,"1,1 млн",10 тыс,"4,0 млн",35 тыс,340,анимация,",7,",RUONLY,",6,",22667,&nbsp;,-1.19,"3,3 тыс",12 тыс
29194489,ПРОСТАЯ ИСТОРИЯ,,AKM,",142,",2016-08-18,2016-08-18,&nbsp;,946684800,0,&nbsp;,,0,0,385 тыс,"1,9 тыс",20,&nbsp;,&nbsp;,385 тыс,"1,9 тыс",20,"драма, мелодрама",",10,16,",RUONLY,",6,",23083,&nbsp;,&nbsp;,19 тыс,19 тыс
29194492,ПОВЕЛИТЕЛИ СНОВ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-08-18,2016-08-18,&nbsp;,946684800,0,&nbsp;,,0,0,104 тыс,607 ,43,40 тыс,272 ,213 тыс,"1,3 тыс",43,"комедия, фэнтези",",4,22,",RUONLY,",6,",23109,&nbsp;,61.57,"2,4 тыс","5,0 тыс"
29193872,ДИГГЕРЫ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-08-11,2016-08-11,&nbsp;,946684800,0,&nbsp;,"5,5 млн",0,964,24 млн,98 тыс,964,"5,3 млн",22 тыс,41 млн,182 тыс,964,ужасы,",13,",RUONLY,",6,",19554,0.23,77.85,25 тыс,42 тыс
29194414,МУЛЬТ В КИНО. ВЫПУСК № 34,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-07-21,2016-07-23,&nbsp;,946684800,0,&nbsp;,,0,0,"1,5 млн",12 тыс,338,"1,1 млн","9,4 тыс","4,6 млн",40 тыс,338,анимация,",7,",RUONLY,",6,",22666,&nbsp;,24.17,"4,3 тыс",14 тыс
29194410,ТАНЦУЙ СО МНОЙ,,25FFC,",222,",2016-07-14,2016-07-14,&nbsp;,946684800,0,&nbsp;,,0,0,318 тыс,"1,4 тыс",102,132 тыс,733 ,616 тыс,"2,5 тыс",102,"комедия, мелодрама, музыка",",4,16,26,",RUONLY,",6,",22650,&nbsp;,58.57,"3,1 тыс","6,0 тыс"
29194441,МУЛЬТИПОТАМ. ИЗ ЖИЗНИ ВЕСЕЛЫХ РАЗБОЙНИКОВ,,KND,",232,",2016-06-30,2016-06-30,ЧТ - СР,СР,4214,211 тыс,,0,0,"9,6 тыс",191 ,10,&nbsp;,&nbsp;,220 тыс,"4,4 тыс",50,анимация,",7,",RUONLY,",6,",22780,&nbsp;,&nbsp;,955 ,"4,4 тыс"
29194266,ЗАВТРАК У ПАПЫ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-06-23,2016-06-23,&nbsp;,946684800,0,&nbsp;,"6,2 млн",0,0,32 млн,147 тыс,835,13 млн,63 тыс,75 млн,393 тыс,835,комедия,",4,",RUONLY,",6,",21601,0.19,59.58,38 тыс,90 тыс
29194413,МУЛЬТ В КИНО. ВЫПУСК № 33,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-06-23,2016-06-25,&nbsp;,946684800,0,&nbsp;,,0,0,"1,2 млн",10 тыс,350,857 тыс,"7,1 тыс","4,4 млн",38 тыс,350,анимация,",7,",RUONLY,",6,",22665,&nbsp;,31.47,"3,6 тыс",13 тыс
29194187,ЧЕЛОВЕК ИЗ БУДУЩЕГО,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-06-16,2016-06-16,&nbsp;,946684800,0,&nbsp;,,0,0,92 тыс,334 ,67,20 тыс,108 ,168 тыс,786 ,67,комедия,",4,",RUONLY,",6,",21122,&nbsp;,78.7,"1,4 тыс","2,5 тыс"
29194189,ОДНОКЛАССНИЦЫ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-06-16,2016-06-16,&nbsp;,946684800,0,&nbsp;,,0,0,27 млн,103 тыс,750,"7,5 млн",32 тыс,51 млн,217 тыс,750,комедия,",4,",RUONLY,",6,",21125,&nbsp;,72.39,36 тыс,68 тыс
29194378,КОЛЬЦА МИРА,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-06-16,2016-06-16,&nbsp;,946684800,0,&nbsp;,,0,0,408 тыс,"1,6 тыс",88,114 тыс,579 ,817 тыс,"3,8 тыс",88,документальный,",1,",RUONLY,",6,",22422,&nbsp;,72.05,"4,6 тыс","9,3 тыс"
29194331,ЧИСТОЕ ИСКУССТВО,,25FFC,",222,",2016-06-09,2016-06-09,&nbsp;,946684800,0,&nbsp;,532 тыс,0,0,"3,6 млн",13 тыс,415,692 тыс,"2,7 тыс","6,8 млн",21 тыс,415,триллер,",18,",RUONLY,",6,",22096,0.15,80.71,"8,6 тыс",16 тыс
29194412,МУЛЬТ В КИНО. ВЫПУСК № 32,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-05-26,2016-05-28,&nbsp;,946684800,0,&nbsp;,,0,0,"1,1 млн","9,5 тыс",348,"1,2 млн",10 тыс,"5,1 млн",44 тыс,348,анимация,",7,",RUONLY,",6,",22664,&nbsp;,-8.37,"3,3 тыс",15 тыс
29194409,ПЕРВАЯ МИРОВАЯ ВОЙНА WWI,,MK,",3,",2016-05-19,2016-05-19,&nbsp;,946684800,0,&nbsp;,,0,0,82 тыс,410 ,12,&nbsp;,&nbsp;,82 тыс,410 ,12,короткометражный,",25,",RUONLY,",6,",22638,&nbsp;,&nbsp;,"6,8 тыс","6,8 тыс"
29194253,МУЛЬТ В КИНО. ВЫПУСК № 31,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-05-12,2016-05-14,&nbsp;,946684800,0,&nbsp;,,0,0,"1,1 млн","9,2 тыс",339,987 тыс,"8,4 тыс","2,4 млн",20 тыс,339,анимация,",7,",RUONLY,",6,",21487,&nbsp;,10.8,"3,3 тыс","7,0 тыс"
29194351,72 ЧАСА,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-05-05,2016-05-05,&nbsp;,946684800,0,&nbsp;,800 тыс,0,0,"5,5 млн",24 тыс,512,"1,3 млн","6,3 тыс",10 млн,48 тыс,512,"драма, военный",",10,19,",RUONLY,",6,",22257,0.15,76.03,11 тыс,20 тыс
29193837,ВОЛКИ И ОВЦЫ: БЕЕЕЗУМНОЕ ПРЕВРАЩЕНИЕ,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-04-28,2016-04-28,&nbsp;,946684800,0,&nbsp;,"4,5 млн",0,0,52 млн,234 тыс,1175,26 млн,127 тыс,154 млн,733 тыс,1175,анимация,",7,",RUONLY,",6,",19358,0.09,49.77,44 тыс,131 тыс
29194252,МУЛЬТ В КИНО. ВЫПУСК № 30,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-04-28,2016-04-30,&nbsp;,946684800,0,&nbsp;,,0,0,903 тыс,"7,6 тыс",338,827 тыс,"6,9 тыс","2,7 млн",23 тыс,338,анимация,",7,",RUONLY,",6,",21486,&nbsp;,8.47,"2,7 тыс","7,9 тыс"
29194280,#ВСЕ_ИСПРАВИТЬ!?!,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-04-28,2016-04-28,&nbsp;,946684800,0,&nbsp;,"1,5 млн",0,0,"7,8 млн",35 тыс,630,"2,1 млн",10 тыс,16 млн,75 тыс,630,"комедия, драма, музыка",",4,10,26,",RUONLY,",6,",21742,0.2,72.66,12 тыс,26 тыс
29194364,АЛЬМАНАХ ФЕСТИВАЛЯ «КОРОЧЕ»,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>/<a href=""/distributor/show/id/AOF"" target=""_blank"">AOF</a>",",17,40,",2016-04-28,2016-04-28,&nbsp;,946684800,0,&nbsp;,25 тыс,0,0,284 тыс,"1,0 тыс",59,83 тыс,276 ,618 тыс,"2,4 тыс",59,короткометражный,",25,",RUONLY,",6,",22338,0.09,70.75,"4,8 тыс",10 тыс
29194431,ПОСВЯЩЕНИЕ ЕВЕ (Театральная Россия),,THR,",327,",2016-04-28,2016-04-27,&nbsp;,946684800,0,&nbsp;,,0,0,145 тыс,719 ,30,&nbsp;,&nbsp;,353 тыс,"1,8 тыс",35,,",,",RUONLY,",6,",22757,&nbsp;,&nbsp;,"4,8 тыс",10 тыс
29193833,ЭКИПАЖ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-04-21,2016-04-21,&nbsp;,946684800,0,&nbsp;,63 млн,0,2500,501 млн,"1,6 млн",1246,265 млн,899 тыс,"1,5 млрд","5,4 млн",1246,"приключения, драма, триллер",",6,10,18,",RUONLY,",6,",19344,0.13,47.08,402 тыс,"1,2 млн"
29194071,ХАНИ-МАНИ / Honey Money,Honey Money,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-04-21,2016-04-21,&nbsp;,946684800,0,&nbsp;,50 тыс,0,0,363 тыс,"1,1 тыс",45,33 тыс,116 ,477 тыс,"1,6 тыс",45,"комедия, приключения, семейный",",4,6,11,","RUONLY, ARM",",6,63,",20524,0.14,90.83,"8,1 тыс",11 тыс
29194286,ПАРАЛЛЕЛЬНЫЕ ПРЯМЫЕ ПЕРЕСЕКАЮТСЯ В БЕСКОНЕЧНОСТИ,,"<a href=""/distributor/show/id/PVZGL"" target=""_blank"">PVZGL</a>/LAP",",168,304,",2016-04-21,2016-04-21,&nbsp;,946684800,0,&nbsp;,,0,0,136 тыс,507 ,20,&nbsp;,&nbsp;,136 тыс,507 ,20,"драма, триллер",",10,18,","RUONLY, BLR, UK",",6,21,75,",21799,&nbsp;,&nbsp;,"6,8 тыс","6,8 тыс"
29194251,МУЛЬТ В КИНО. ВЫПУСК № 29,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-04-14,2016-04-16,&nbsp;,946684800,0,&nbsp;,,0,0,"1,7 млн",14 тыс,315,"1,3 млн",11 тыс,"3,0 млн",25 тыс,315,анимация,",7,",RUONLY,",6,",21485,&nbsp;,22.7,"5,3 тыс","9,7 тыс"
29194327,РУССКИЕ ЕВРЕИ. ФИЛЬМ ПЕРВЫЙ. ДО РЕВОЛЮЦИИ,,CDK,",225,",2016-04-14,2016-04-14,СР,СР,200,74 тыс,,0,0,635 тыс,"1,9 тыс",7,549 тыс,"1,6 тыс","3,5 млн",11 тыс,7,документальный,",1,",RUONLY,",6,",22081,&nbsp;,13.5,91 тыс,499 тыс
29194376,БАБОНЬКИ,,MD77,",317,",2016-04-14,2016-04-14,&nbsp;,946684800,0,&nbsp;,,0,0,137 тыс,547 ,15,&nbsp;,&nbsp;,210 тыс,842 ,15,комедия,",4,",RUONLY,",6,",22396,&nbsp;,&nbsp;,"9,1 тыс",14 тыс
29193463,ХАРДКОР,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>/<a href=""/distributor/show/id/BZL"" target=""_blank"">BZL</a>",",12,67,",2016-04-07,2016-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,84 млн,309 тыс,878,34 млн,124 тыс,175 млн,711 тыс,878,"экшн, триллер",",2,18,","US, RUONLY",",4,6,",16791,&nbsp;,60.01,96 тыс,199 тыс
29194184,КОРОБКА,,25FFC,",222,",2016-04-07,2016-04-07,&nbsp;,946684800,0,&nbsp;,783 тыс,0,0,"5,6 млн",24 тыс,437,"2,0 млн","9,6 тыс","9,8 млн",47 тыс,437,"драма, спорт",",10,24,",RUONLY,",6,",21105,0.14,64.78,13 тыс,23 тыс
29194355,ИНСАЙТ,,SMKT,",155,",2016-04-07,2016-04-07,&nbsp;,946684800,0,&nbsp;,,0,0,37 тыс,147 ,3,&nbsp;,&nbsp;,37 тыс,147 ,3,"драма, мелодрама",",10,16,",RUONLY,",6,",22287,&nbsp;,&nbsp;,12 тыс,12 тыс
29194072,ОХРАНА,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-03-31,2016-03-31,&nbsp;,946684800,0,&nbsp;,,0,0,188 тыс,779 ,65,37 тыс,195 ,294 тыс,"1,3 тыс",65,"комедия, драма",",4,10,",RUONLY,",6,",20525,&nbsp;,80.14,"2,9 тыс","4,5 тыс"
29194150,МАРШРУТ ПОСТРОЕН,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-03-31,2016-03-31,&nbsp;,946684800,0,&nbsp;,"5,1 млн",0,0,31 млн,123 тыс,681,"8,8 млн",37 тыс,53 млн,226 тыс,681,"ужасы, триллер",",13,18,",RUONLY,",6,",20840,0.16,71.82,46 тыс,78 тыс
29194188,ПОМНЮ – НЕ ПОМНЮ!,,"<a href=""/distributor/show/id/NKI"" target=""_blank"">NKI</a>",",17,",2016-03-31,2016-03-31,&nbsp;,946684800,0,&nbsp;,"1,6 млн",0,0,12 млн,48 тыс,584,"1,7 млн","7,9 тыс",17 млн,75 тыс,584,комедия,",4,",RUONLY,",6,",21124,0.13,85.68,20 тыс,29 тыс
29194250,МУЛЬТ В КИНО. ВЫПУСК № 28,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-03-31,2016-04-02,&nbsp;,946684800,0,&nbsp;,,0,0,"2,0 млн",16 тыс,300,"1,2 млн",10 тыс,"3,3 млн",27 тыс,300,анимация,",7,",RUONLY,",6,",21483,&nbsp;,37.78,"6,6 тыс",11 тыс
29194259,ГЕРОЙ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-03-31,2016-03-31,&nbsp;,946684800,0,&nbsp;,"8,1 млн",0,0,61 млн,232 тыс,939,18 млн,71 тыс,102 млн,423 тыс,939,"драма, военный",",10,19,",RUONLY,",6,",21576,0.13,71.28,65 тыс,108 тыс
29194333,СЕДЬМОЙ ГРЕХ,,SMKT,",155,",2016-03-31,2016-04-03,&nbsp;,946684800,0,&nbsp;,,0,0,87 тыс,359 ,5,&nbsp;,&nbsp;,87 тыс,359 ,5,триллер,",18,",RUONLY,",6,",22158,&nbsp;,&nbsp;,17 тыс,17 тыс
29194180,УРОКИ ВЫЖИВАНИЯ,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-03-24,2016-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,"1,8 млн","7,5 тыс",129,362 тыс,"1,8 тыс","2,9 млн",14 тыс,129,"комедия, приключения, семейный",",4,6,11,",RUONLY,",6,",21094,&nbsp;,79.49,14 тыс,22 тыс
29194326,ТАЙНА СНЕЖНОЙ КОРОЛЕВЫ,,MK,",3,",2016-03-24,2016-03-24,&nbsp;,946684800,0,&nbsp;,,0,0,160 тыс,802 ,8,&nbsp;,&nbsp;,160 тыс,802 ,8,"фэнтези, сказка",",22,27,",RUONLY,",6,",22078,&nbsp;,&nbsp;,20 тыс,20 тыс
29193927,СМЕШАРИКИ. ЛЕГЕНДА О ЗОЛОТОМ ДРАКОНЕ,,"<a href=""/distributor/show/id/UPI"" target=""_blank"">UPI</a>",",23,",2016-03-17,2016-03-17,&nbsp;,946684800,0,&nbsp;,"6,0 млн",0,0,120 млн,559 тыс,1157,61 млн,320 тыс,262 млн,"1,4 млн",1162,анимация,",7,",RUONLY,",6,",19770,0.05,48.92,104 тыс,225 тыс
29194166,КОНТРИБУЦИЯ,,LNF,",246,",2016-03-17,2016-03-17,&nbsp;,946684800,0,&nbsp;,,0,0,"2,7 млн","9,5 тыс",350,943 тыс,"4,0 тыс","5,6 млн",20 тыс,350,"исторический, детектив",",12,23,",RUONLY,",6,",20949,&nbsp;,65.07,"7,7 тыс",16 тыс
29194186,СУПЕРБОБРОВЫ,,WDSSPR,",28,",2016-03-17,2016-03-17,&nbsp;,946684800,0,&nbsp;,12 млн,0,0,114 млн,451 тыс,1098,70 млн,291 тыс,287 млн,"1,3 млн",1098,"комедия, семейный",",4,11,",RUONLY,",6,",21120,0.1,38.78,104 тыс,262 тыс
29194248,МУЛЬТ В КИНО. ВЫПУСК № 27,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-03-17,2016-03-19,&nbsp;,946684800,0,&nbsp;,,0,0,"1,9 млн",15 тыс,289,"1,3 млн",11 тыс,"3,3 млн",27 тыс,289,анимация,",7,",RUONLY,",6,",21481,&nbsp;,29.73,"6,5 тыс",11 тыс
29194320,ЭЛИКСИР,,RFLF,",182,",2016-03-17,2016-03-17,&nbsp;,946684800,0,&nbsp;,,0,0,102 тыс,425 ,9,&nbsp;,&nbsp;,102 тыс,425 ,9,"комедия, драма, фэнтези",",4,10,22,",RUONLY,",6,",22018,&nbsp;,&nbsp;,11 тыс,11 тыс
29194070,ВАКАНТНА ЖИЗНЬ ШЕФ-ПОВАРА,,"<a href=""/distributor/show/id/PRD"" target=""_blank"">PRD</a>",",20,",2016-03-10,2016-03-10,&nbsp;,946684800,0,&nbsp;,,0,0,"2,2 млн","7,9 тыс",196,157 тыс,800 ,"2,6 млн","9,3 тыс",196,драма,",10,",RUONLY,",6,",20520,&nbsp;,92.87,11 тыс,13 тыс
29194086,КАК ПОДНЯТЬ МИЛЛИОН. ИСПОВЕДЬ Z@DROTA,,"<a href=""/distributor/show/id/CPRG"" target=""_blank"">CPRG</a>",",90,",2016-03-10,2016-03-10,&nbsp;,946684800,0,&nbsp;,,0,0,974 тыс,"3,5 тыс",117,120 тыс,627 ,"1,4 млн","5,5 тыс",140,"комедия, триллер",",4,18,",RUONLY,",6,",20596,&nbsp;,87.67,"8,3 тыс",10 тыс
29194213,"МИЛЫЙ ХАНС, ДОРОГОЙ ПЕТР",,PRMK,",146,",2016-03-10,2016-03-10,&nbsp;,946684800,0,&nbsp;,,0,0,284 тыс,"1,1 тыс",39,160 тыс,663 ,"1,0 млн","4,6 тыс",40,драма,",10,","RUONLY, DE, UK",",6,10,75,",21288,&nbsp;,43.54,"7,3 тыс",26 тыс
29194319,СЕМЕЙНЫЕ ХЛОПОТЫ,,SMKT,",155,",2016-03-10,2016-03-10,&nbsp;,946684800,0,&nbsp;,,0,0,104 тыс,522 ,5,&nbsp;,&nbsp;,104 тыс,522 ,5,комедия,",4,",RUONLY,",6,",22012,&nbsp;,&nbsp;,21 тыс,21 тыс
29194323,СПАРТАК (Theatre HD),,COOL,",154,",2016-03-10,2016-03-13,&nbsp;,946684800,0,&nbsp;,,0,0,751 тыс,"1,5 тыс",29,&nbsp;,&nbsp;,751 тыс,"1,5 тыс",29,опера/балет,",28,",RUONLY,",6,",22035,&nbsp;,&nbsp;,26 тыс,26 тыс
29193871,8 ЛУЧШИХ СВИДАНИЙ,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-03-03,2016-03-03,&nbsp;,946684800,0,&nbsp;,10 млн,0,1205,68 млн,253 тыс,1205,26 млн,104 тыс,182 млн,714 тыс,1205,комедия,",4,",RUONLY,",6,",19553,0.15,61.69,57 тыс,151 тыс
29194138,ТРЯПИЧНЫЙ СОЮЗ,,"<a href=""/distributor/show/id/RR"" target=""_blank"">RR</a>",",169,",2016-03-03,2016-03-03,&nbsp;,946684800,0,&nbsp;,,0,0,"1,1 млн","4,0 тыс",93,&nbsp;,&nbsp;,"1,9 млн","7,7 тыс",93,"комедия, драма",",4,10,",RUONLY,",6,",20796,&nbsp;,&nbsp;,11 тыс,21 тыс
29194249,МУЛЬТ В КИНО. ВЫПУСК № 26,,"<a href=""/distributor/show/id/MVK"" target=""_blank"">MVK</a>",",214,",2016-03-03,2016-03-05,&nbsp;,946684800,0,&nbsp;,,0,0,"1,6 млн",13 тыс,308,"1,4 млн",11 тыс,"5,2 млн",43 тыс,308,анимация,",7,",RUONLY,",6,",21482,&nbsp;,12.12,"5,1 тыс",17 тыс
29194185,ПЯТНИЦА,,"<a href=""/distributor/show/id/CP"" target=""_blank"">CP</a>",",8,",2016-02-25,2016-02-26,&nbsp;,946684800,0,&nbsp;,,0,0,45 млн,152 тыс,661,20 млн,76 тыс,106 млн,401 тыс,661,комедия,",4,",RUONLY,",6,",21116,&nbsp;,54.17,67 тыс,161 тыс
29194220,"БЛИЖЕ, ЧЕМ КАЖЕТСЯ",,"<a href=""/distributor/show/id/MLDI"" target=""_blank"">MLDI</a>",",283,",2016-02-25,2016-02-25,&nbsp;,946684800,0,&nbsp;,,0,0,13 тыс,85 ,10,&nbsp;,&nbsp;,28 тыс,187 ,10,семейный,",11,",RUONLY,",6,",21337,&nbsp;,&nbsp;,"1,3 тыс","2,8 тыс"
29193921,ЧЕМПИОНЫ: БЫСТРЕЕ. ВЫШЕ. СИЛЬНЕЕ,,"<a href=""/distributor/show/id/FOX"" target=""_blank"">FOX</a>",",12,",2016-02-18,2016-02-18,&nbsp;,946684800,0,&nbsp;,"6,7 млн",0,0,60 млн,245 тыс,937,28 млн,120 тыс,173 млн,752 тыс,937,"драма, спорт",",10,24,",RUONLY,",6,",19747,0.11,54.18,64 тыс,184 тыс
29193934,ДЕНЬ ВЫБОРОВ 2,,"<a href=""/distributor/show/id/UPI"" target=""_blank"">UPI</a>",",23,",2016-02-18,2016-02-18,&nbsp;,946684800,0,&nbsp;,18 млн,0,0,120 млн,407 тыс,1038,48 млн,166 тыс,315 млн,"1,1 млн",1038,комедия,",4,",RUONLY,",6,",19814,0.15,59.9,116 тыс,303 тыс
29193993,КРЯКНУТЫЕ КАНИКУЛЫ,,"<a href=""/distributor/show/id/CRP"" target=""_blank"">CRP</a>",",46,",2016-02-18,2016-02-18,&nbsp;,946684800,0,&nbsp;,,0,0,30 млн,114 тыс,931,12 млн,63 тыс,90 млн,431 тыс,931,анимация,",7,",RUONLY,",6,",20025,&nbsp;,58.83,32 тыс,97 тыс
